"PUID","Reldens","DensT","DensT_Lo","DensT_Hi"
38257,0.786770459303799,0.514135933587229,0.100286745608922,1.59760679869958
38258,2.61655744544057,1.68348634763199,0.328235971273212,5.22639238543698
38483,0.867236357216619,0.605138146297783,0.118243901514212,1.88785868604614
38484,2.00201161637055,1.33322267323976,0.260199435404785,4.14753310391153
38485,2.10375868837124,1.38626230510676,0.270478426575193,4.30984913832892
38712,2.15620766214838,1.52738069551135,0.298559135273895,4.76945152350495
38713,1.49573043926445,1.06039476282603,0.20728125829749,3.31144236903175
38944,1.22887947330255,0.897128131240796,0.175474480617216,2.80672128540651
38945,2.25449304438243,1.63688010085036,0.320131915938978,5.11933877385342
38946,1.66330525843934,1.19154882092341,0.232971292148971,3.72347561077265
39183,1.22777575444039,0.897062965081419,0.175466340337144,2.80661429977009
39184,2.02588966062758,1.48767277917826,0.291013037333737,4.65607497042499
39185,1.56032537317156,1.14132502278074,0.223246323698006,3.57119012057599
39423,1.40133653021622,0.984976958627816,0.192565120386932,3.07245529031303
39424,1.61528151933163,1.16394566700071,0.227622997025424,3.63789901420046
39425,1.76476134272997,1.27589378088514,0.249515336517171,3.98935562507086
39426,1.41884260882372,1.02740128893276,0.200926332652583,3.21270396319898
39427,0.589982625429292,0.420664940838902,0.0822451369766627,1.31419602977595
39665,0.936436982934808,0.617437379152219,0.120640833483441,1.91510713413986
39666,2.21463253753468,1.5084718174243,0.294818720804388,4.69271533662504
39667,1.32375413106697,0.913150102605706,0.178408549237286,2.84712930923678
39668,1.69785957096818,1.18907632925439,0.232395349766983,3.71079229346467
39669,0.796504681116832,0.562002010298844,0.10985701479563,1.75464929517443
39670,0.852557712353138,0.607884239587264,0.118848797931928,1.89908636701648
39914,0.867236357216619,0.501226648273245,0.0979502514182684,1.53310780024292
39915,1.19928329387161,0.725187350677975,0.141687140863111,2.22949401855212
39916,2.34564488242728,1.49705374217559,0.292471814895865,4.62869362039094
39917,3.13382125779987,2.05444889370355,0.401387782958002,6.36904479867515
39918,1.20382315402466,0.801836921862551,0.15653984107306,2.49492307155419
39919,1.72121559530752,1.16034332110225,0.226607039440795,3.61301872215809
39920,1.33653253623523,0.908705213505688,0.177507154233691,2.83092581462155
39921,0.892889120185193,0.592896774775887,0.115767247717329,1.84453139721623
40173,1.41102959884109,0.787098894951453,0.153947425401415,2.39635833183281
40174,3.16157244325936,1.83509962175985,0.358726606008608,5.61454994071318
40175,3.06920337899989,1.83882881468768,0.35932888689722,5.6469658739881
40176,1.27260101202605,0.828100921720378,0.161584419259823,2.57314470248395
40177,1.07211923212307,0.698653872223917,0.136335967871011,2.17111181242522
40178,2.30909334895377,1.49471123310941,0.291703984175208,4.64320060737439
40179,1.90086010742619,1.22551549187466,0.239165836306506,3.80608251122187
40435,0.356017239286345,0.174810646142163,0.0343669086455614,0.522132540620696
40436,2.65274951318732,1.37482981419922,0.269551695417067,4.14213310042594
40437,2.64152198380842,1.3825598592651,0.270768093070615,4.17341120395554
40438,1.84891346670617,1.12251291562738,0.218831563514332,3.47387163093953
40439,1.1797000080142,0.731732946863018,0.142708950231881,2.26738713378644
40705,0.593300896700429,0.279075940492507,0.0550314606665484,0.827217136072898
40706,2.46433096647102,1.17973904303145,0.232320863078135,3.50815800418996
40707,2.22156990607395,1.09705380057856,0.21545291553702,3.28116149107967
40708,1.28718358104883,0.719029453804922,0.139885043772038,2.21421178123989
40709,1.49686585149011,0.863400205331346,0.168126993058292,2.66385806883271
40711,0.467979669924219,0.249227441691587,0.0485136827656351,0.765033847809835
40979,0.867236357216619,0.358739629640014,0.0710608295686222,1.03359283733549
40980,0.867236357216619,0.365889094886461,0.0728321063696789,1.0595668922388
40981,1.29628634463413,0.567157626541642,0.112695672363924,1.65659541198942
40982,3.18688575263574,1.43545989272172,0.284225775058428,4.21890725004111
40983,0.867236357216619,0.4499877508213,0.0873610471030625,1.37959341463236
40984,1.0235177856572,0.544762531156492,0.105862995882214,1.67266092958087
40985,0.215763037018085,0.114797888289548,0.0223240106263929,0.352431145062642
40986,0.766568076600278,0.408555860331789,0.079490408835434,1.25429343043649
40987,1.63197011136412,0.852000143665436,0.165811340225764,2.61193725761025
40988,1.6952822000153,0.841676364464858,0.163749129825558,2.5708870090748
41261,0.867236357216619,0.352113680660664,0.0693969382139219,1.01015789340591
41262,0.194320227344293,0.07861067945611,0.0155962038030662,0.225109392238494
41264,0.900616217766941,0.381767500241307,0.0762201976893681,1.1069763869995
41265,0.931877009797686,0.383908634752238,0.0768433732568953,1.10656964842962
41266,1.33579191248975,0.533219173680076,0.10671802650105,1.52850412172334
41267,1.43697332573705,0.561656027046791,0.112491928449744,1.60324431832754
41268,0.958444401093671,0.465482598647914,0.0901214423974887,1.42159602083336
41269,1.18347896002721,0.587831285790362,0.113933986208242,1.79755796741435
41270,0.659112556094915,0.333917762365752,0.0647911963993227,1.0222348881902
41271,0.562885343384427,0.288947101104922,0.0561198389239536,0.885176855634001
41272,1.07684086528239,0.563557736700474,0.109559275057114,1.72833791776214
41273,1.67188097622292,0.767749022904051,0.149147107976982,2.33015680612684
41274,1.4045954458957,0.665932936599481,0.1294967755299,2.02642464661974
41275,0.650838905528919,0.303378597691654,0.0589732511818452,0.921741201873764
41536,0.867236357216619,0.339524357960524,0.068361090118953,0.962997887892646
41537,0.560626718109796,0.216212055884165,0.0439778320215806,0.610376696140196
41538,0.867236357216619,0.345100787593629,0.0698539451856433,0.984059986235083
41539,0.494404329824723,0.193468131767926,0.039170018622401,0.549905738199952
41540,1.07084811747374,0.416898992976658,0.0841635489023462,1.18510864896337
41541,1.68226116912196,0.644184865750322,0.129471371697057,1.82849864077087
41542,0.907622584396319,0.430492251733214,0.0832606947065362,1.31293192869948
41543,1.22595213880769,0.585489430265515,0.113307063003499,1.7862543560176
41544,1.12501663392601,0.548659341582202,0.106322813188157,1.67578751620584
41545,1.09166796710442,0.534288950594637,0.103574600423579,1.63216732292523
41546,1.48648367029716,0.627434995844684,0.121687515871297,1.88958809813019
41547,1.12349074758399,0.493288699927173,0.0957351941877506,1.49099656212322
41548,0.420627546573347,0.184387399881572,0.0358150265168079,0.556939465711222
41804,0.867236357216619,0.321584067216008,0.0657307699746234,0.894337939898378
41806,0.324403919554227,0.120530385128414,0.025074475422692,0.33591501236681
41807,0.628604562569955,0.236258809583871,0.0485792650680125,0.66239974807696
41808,1.40232287101044,0.525539227802885,0.107658791577999,1.47414128681116
41809,1.86423823292342,0.697373811102294,0.142238765671636,1.95854418989224
41810,0.958444401093671,0.447657031069664,0.0865385997105164,1.3640129227447
41811,0.963031823865326,0.447828860847103,0.0865779695122782,1.36411325280363
41812,1.41535540994013,0.544967443200908,0.105314068146083,1.62841609955907
41813,1.13655219808497,0.44756541272954,0.0866269030628165,1.33944531761341
41814,0.848145254189521,0.347644159453016,0.067423763933145,1.04368984267902
42077,0.493236477213036,0.180967098570873,0.0379682595375317,0.501641765058947
42078,1.30137303602659,0.474103316224793,0.0995194435141364,1.31163624807765
42079,1.8118204049798,0.664334873083329,0.136737960411785,1.85195837452285
