0,0.0919509144073596,0.0452263390540305,0.065405071359717,0.0338614008023448,0.0232123776543936,0.0239988138650491,0.00634301297953557,0.00922481424816583,0.00201970035169901,0.00220782076576156,0.000648366283845115,0.000873059185165227,0.000205335948564638,0.000175799189140382,4.99502092283173e-05,6.00857423216773e-05,1.33382777920403e-05,2.70593343659189e-05,1.31829526031748e-05,1.85535958423891e-05,3.80611922346325e-06,7.16881978517601e-06,1.05200721221634e-05,2.68835575859023e-06,9.46924352200098e-07,3.48555255846311e-06,9.63980899262178e-07
0.333612250553157,0,0.231343925351768,0.206320070879279,0.235507375099875,0.135380916570787,0.110675168316168,0.0437416422600721,0.0475445307205191,0.0154242087470355,0.0128914176565468,0.00540443874323298,0.00536639666230715,0.00136971948447226,0.00159952978803605,0.000353426766038001,0.000580531045882001,0.000100202004674604,0.000196313392790088,9.85455701679522e-05,0.000191253740931285,3.03443263961535e-05,7.78451529863224e-05,8.00389253814018e-05,3.12004871030256e-05,8.038069851593e-06,2.79833341959255e-05,8.18561466692664e-06
0.184432793613728,0.260027256040662,0,0.140990903628123,0.34911357984866,0.274075248309175,0.0733614551321168,0.0991537450674641,0.030408007163833,0.037181027649148,0.00793077290617043,0.0136973351530209,0.00324996534813027,0.000809245107332702,0.00425504874159869,0.000205152936352194,0.00159518138419793,5.71361301714519e-05,0.00011310619854735,5.62743385599729e-05,0.00054390238131739,1.70008440914671e-05,0.000227497073350992,4.54676642873043e-05,9.43742350590677e-05,4.42102463252329e-06,1.56457879572942e-05,4.50173009682239e-06
0.185201069609468,0.1610228865037,0.0978985930517138,0,0.0932098662810562,0.0502743765269927,0.236163201284585,0.0146186922924136,0.110903275154569,0.00484028996411303,0.0329054883729465,0.00160768124360956,0.0141883737157796,0.00382416341880153,0.000451210134891925,0.00102525064736596,0.00015793837318263,0.000302009444143353,0.000578701530892561,0.000296084974477546,5.00469700304096e-05,9.49455886508371e-05,1.97454640614601e-05,0.000243180991270821,7.60587828664795e-06,2.61508654844615e-05,8.79411981341837e-05,2.66364334759449e-05
0.0930515116538464,0.178376273559762,0.235254827725952,0.0904582810302854,0,0.134139205412181,0.0457418444175361,0.0432889236457082,0.0183086345968859,0.0152541431448472,0.004591535043405,0.00534180678262654,0.00185148979729853,0.000449346018778988,0.00158011048312879,0.000111829980603413,0.0005732667499653,3.05664594360382e-05,6.11733440732865e-05,3.0152162648305e-05,0.000188784507302071,8.9274005206613e-06,7.68154583509402e-05,2.42277738270607e-05,3.07752507771159e-05,2.27644611183056e-06,8.19791121926045e-06,2.31775818851348e-06
0.0677387941238872,0.108890338026284,0.196128604986128,0.0518122509223114,0.142447571753689,0,0.0254422047011105,0.214015919279938,0.00981285669007835,0.0869864867765586,0.00235789554822959,0.0340822916704418,0.000933963839063602,0.000220253752010204,0.0112119475819875,5.36846801720749e-05,0.00436366709038748,1.43644543416031e-05,2.91068685585887e-05,1.41948007674145e-05,0.0015472091883933,4.10722077218292e-06,0.00066728211058981,1.1334293247566e-05,0.000287624138539485,1.02402766837545e-06,3.76218905442454e-06,1.04248508708009e-06
0.0732671328518306,0.0931287283856956,0.0549212794498649,0.254624142731543,0.0508176501803414,0.0266168298564922,0,0.00734741815192604,0.310869757305111,0.00235467979760541,0.1095796436689,0.000760202397873251,0.050219430438115,0.0148153563856313,0.000207316924002745,0.00422332499921262,7.11426912782334e-05,0.00132099797894933,0.00244500351086276,0.00128877115159555,2.20638511792952e-05,0.000439955271469501,8.55527883863018e-06,0.00107699875053041,3.22289261135441e-06,0.000128573753545038,0.000410226477547348,0.000131002298355414
0.0175150942286504,0.0332909374605002,0.0671396835509322,0.0142558571878042,0.043498587340202,0.202509370448935,0.00664556967232206,0,0.00239438405580121,0.305897744509119,0.000530445409766905,0.139194352737681,0.000202958110231589,4.52397988775265e-05,0.0518798195680578,1.05795257198045e-05,0.0218124105524311,2.71251159844459e-06,5.63503352319117e-06,2.69001163237833e-06,0.00836184216534469,7.43036878794774e-07,0.0038282104842917,2.12091897369002e-06,0.00177554596207534,1.76975064472091e-07,6.77177018350649e-07,1.80120425787117e-07
0.0266500988838609,0.0378578392215988,0.02154182251802,0.113149724247851,0.0192476910716648,0.00971446343144785,0.294171266077894,0.00250505997917942,0,0.000768273895220028,0.249406267303912,0.000238568871708178,0.121906351592738,0.0392720885285048,6.25181973364631e-05,0.0118457127311812,2.08658556967802e-05,0.00390874470878899,0.00701571386541658,0.00379701612740902,6.27791037557597e-06,0.00136879656165394,2.37507327534297e-06,0.00322174858640193,8.66761750300583e-07,0.000420768858821663,0.00128365008130319,0.000428830598584305
0.0059233518668768,0.0124680216449337,0.02673962236694,0.00501325624546067,0.0162798311389116,0.0874207540682748,0.0022620022324051,0.324892725667925,0.000779929725144486,0,0.00016370059476753,0.302123086003354,6.11832434271397e-05,1.31210567214977e-05,0.126576371243971,2.98158848852375e-06,0.0567704572158679,7.41981375043383e-07,1.56854185625076e-06,7.37663198845515e-07,0.0231511442097188,1.9720130407676e-07,0.0110934864201791,5.76458341089036e-07,0.0054330623766372,4.54689382860217e-08,1.79078953128406e-07,4.62689139148288e-08
0.00590286289901024,0.00949978166480296,0.00519957307802576,0.0310695638426555,0.00446722959075441,0.00216025794773147,0.0959642220636506,0.000513597262303817,0.230815542809298,0.000149234264326476,0,4.41416958302388e-05,0.23274375939401,0.124865931478215,1.09976590201341e-05,0.0378799261817886,3.54222362874012e-06,0.0123709658053775,0.0153245443072478,0.00851305867421062,1.02482098343114e-06,0.00432221925625671,3.755016278984e-07,0.00730097414074463,1.31460614687977e-07,0.0014099387179832,0.00302445338105862,0.00104988157505218
