"PUID","Reldens","DensT","DensT_Lo","DensT_Hi"
38257,0.786770459303799,0.531033959259439,0.0555202798510656,1.87876616124748
38258,2.61655744544057,1.73295051556691,0.180887790403869,6.1312724848554
38483,0.867236357216619,0.633758241472409,0.0666628897250962,2.24213663504051
38484,2.00201161637055,1.38268322887207,0.144818012919911,4.89169972066705
38485,2.10375868837124,1.43447062890745,0.150075407081972,5.07496658704237
38712,2.15620766214838,1.60457806966901,0.168988666324926,5.67688540279169
38713,1.49573043926445,1.1141951604407,0.117346415089868,3.94197239265702
38944,1.22887947330255,0.948205713290458,0.100105267952421,3.35502296490336
38945,2.25449304438243,1.72820106530415,0.182370312005795,6.11475007481459
38946,1.66330525843934,1.2546612450684,0.132251884972901,4.43908454852032
39183,1.22777575444039,0.948280863061875,0.100122360016732,3.35526440024627
39184,2.02588966062758,1.57421617021525,0.16626878258637,5.57021796007931
39185,1.56032537317156,1.20678640296565,0.127420979837775,4.2700153095
39423,1.40133653021622,1.0327099319908,0.108781115852071,3.65229810284893
39424,1.61528151933163,1.22687889478197,0.129421267650117,4.34041472794929
39425,1.76476134272997,1.34597040270132,0.141974113083127,4.76226817197104
39426,1.41884260882372,1.08416730668965,0.114373248843858,3.8359856539615
39427,0.589982625429292,0.442553746198274,0.0466189181267362,1.56576170052102
39665,0.936436982934808,0.637988897733098,0.0670062026284541,2.25370203412801
39666,2.21463253753468,1.57050805368941,0.165174755272285,5.55136499640006
39667,1.32375413106697,0.954274151849588,0.10020194378476,3.37605211350755
39668,1.69785957096818,1.24646022798899,0.1310757221766,4.40983051246401
39669,0.796504681116832,0.590015077911855,0.0620871809488601,2.08742877916378
39670,0.852557712353138,0.639514780926935,0.0673669299355864,2.26261275493501
39914,0.867236357216619,0.50072885014944,0.0522957233013886,1.76219716081939
39915,1.19928329387161,0.733338984281138,0.076737149420565,2.58460880538487
39916,2.34564488242728,1.53476484781397,0.160975862406887,5.41742112270797
39917,3.13382125779987,2.11994134996587,0.222585562749154,7.48800652577613
39918,1.20382315402466,0.831901432995491,0.0870230147496008,2.94308936983219
39919,1.72121559530752,1.20692969572332,0.126391432108011,4.26980175669438
39920,1.33653253623523,0.946884474584004,0.0992308240873122,3.34980610169278
39921,0.892889120185193,0.614802154463699,0.0642408649782207,2.17494933572233
40173,1.41102959884109,0.778556476073404,0.0812551878042054,2.73529113542984
40174,3.16157244325936,1.83553086181376,0.191818323009331,6.45918738980622
40175,3.06920337899989,1.85500199082372,0.194063855558239,6.53538254911552
40176,1.27260101202605,0.854928560450455,0.0891830118882523,3.02458890036125
40177,1.07211923212307,0.721526478828169,0.0752696509216887,2.5526117016636
40178,2.30909334895377,1.54160836528546,0.160562403538759,5.45366060746127
40179,1.90086010742619,1.2629134765387,0.131435136886248,4.46767687984464
40435,0.356017239286345,0.166349042613186,0.0173607023361602,0.579693056120146
40436,2.65274951318732,1.33063931546853,0.138773329020073,4.65537676305874
40437,2.64152198380842,1.34187756927683,0.139806828562101,4.69992699226595
