"Block","Area","Year","Mean","lower","upper","Density","DensityLO","DensityHI"
"2",33.295080288,2034,3.757,0,13,0.112809459160659,0,0.390448074837212
"2",33.295080288,2035,4.813,0,15,0.140381100137625,0,0.450517009427552
"2",33.295080288,2036,6.018,0,18,0.175281151134612,0,0.540620411313062
"2",33.295080288,2037,7.212,0,20,0.209940926393238,0,0.600689345903403
"2",33.295080288,2038,8.384,0,23,0.246823252231707,0,0.690792747788913
"2",33.295080288,2039,9.463,1,26,0.278419511826226,0.0300344672951701,0.780896149674424
"2",33.295080288,2040,10.511,2,28,0.303948809027121,0.0600689345903403,0.840965084264764
"2",33.295080288,2041,11.342,2,31,0.331099967461955,0.0600689345903403,0.931068486150274
"2",33.295080288,2042,12.684,2,35,0.367802086496652,0.0600689345903403,1.05120635533095
"3",17.56893218,2018,0,0,0,0,0,0
"3",17.56893218,2019,0,0,1,0,0,0.05691865559925
"3",17.56893218,2020,0,0,1,0,0,0.05691865559925
"3",17.56893218,2021,0,0,1,0,0,0.05691865559925
"3",17.56893218,2022,0,0,1,0,0,0.05691865559925
"3",17.56893218,2023,0,0,1,0,0,0.05691865559925
"3",17.56893218,2024,0,0,1,0,0,0.05691865559925
"3",17.56893218,2025,0,0,1,0,0,0.05691865559925
"3",17.56893218,2026,0,0,1,0,0,0.05691865559925
"3",17.56893218,2027,0,0,1,0,0,0.05691865559925
"3",17.56893218,2028,0,0,1,0,0,0.05691865559925
"3",17.56893218,2029,0,0,1,0,0,0.05691865559925
"3",17.56893218,2030,0,0,1,0,0,0.05691865559925
"3",17.56893218,2031,0,0,1,0,0,0.05691865559925
"3",17.56893218,2032,0.005,0,0,0.000455349244794,0,0
"3",17.56893218,2033,0.024,0,0,0.0014798850455805,0,0
"3",17.56893218,2034,0.069,0,1,0.0042119805143445,0,0.05691865559925
"3",17.56893218,2035,0.207,0,2,0.0135466400326215,0,0.1138373111985
"3",17.56893218,2036,0.441,0,3,0.026637930820449,0,0.17075596679775
"3",17.56893218,2037,0.846,0,5,0.050316091549737,0,0.28459327799625
"3",17.56893218,2038,1.453,0,7,0.0838980983532945,0,0.39843058919475
"3",17.56893218,2039,2.178,0,9,0.123627319961571,0,0.51226790039325
"3",17.56893218,2040,3.034,0,12,0.174740272689697,0,0.683023867191
"3",17.56893218,2041,3.862,0,14,0.21925066136831,0,0.7968611783895
"3",17.56893218,2042,5.066,0,18,0.279356761681118,0,1.0245358007865
"4",30.135827599,2018,0,0,0,0,0,0
"4",30.135827599,2019,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2020,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2021,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2022,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2023,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2024,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2025,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2026,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2027,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2028,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2029,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2030,0,0,1,0,0,0.0331830940004841
"4",30.135827599,2031,0.013,0,0,0.000331830940004841,0,0
"4",30.135827599,2032,0.074,0,1,0.00252191514403679,0,0.0331830940004841
"4",30.135827599,2033,0.233,0,2,0.00902580156813168,0,0.0663661880009682
"4",30.135827599,2034,0.511,0,4,0.0202416873402953,0,0.132732376001936
"4",30.135827599,2035,0.983,0,5,0.035439544392517,0,0.16591547000242
"4",30.135827599,2036,1.567,0,8,0.0550839360408036,0,0.265464752003873
"4",30.135827599,2037,2.3,0,10,0.0787766651571491,0,0.331830940004841
"4",30.135827599,2038,3.147,0,12,0.103597619469511,0,0.398197128005809
"4",30.135827599,2039,3.833,0,14,0.128551306157875,0,0.464563316006777
"4",30.135827599,2040,4.787,0,16,0.159278851202323,0,0.530929504007746
"4",30.135827599,2041,5.811,0,19,0.192329212826805,0,0.630478786009198
"4",30.135827599,2042,6.788,0,22,0.225445940639288,0,0.73002806801065
"5",11.38586405,2018,0,0,0,0,0,0
"5",11.38586405,2019,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2020,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2021,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2022,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2023,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2024,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2025,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2026,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2027,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2028,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2029,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2030,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2031,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2032,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2033,0,0,1,0,0,0.0878282048343973
"5",11.38586405,2034,0.001,0,0,0.000175656409668795,0,0
"5",11.38586405,2035,0.025,0,0,0.00245918973536312,0,0
"5",11.38586405,2036,0.061,0,1,0.00579666151907022,0,0.0878282048343973
"5",11.38586405,2037,0.142,0,1,0.013701199954166,0,0.0878282048343973
"5",11.38586405,2038,0.289,0,2,0.0266997742696568,0,0.175656409668795
"5",11.38586405,2039,0.56,0,4,0.0479541998395809,0,0.351312819337589
"5",11.38586405,2040,0.967,0,5,0.0871255791957221,0,0.439141024171986
"5",11.38586405,2041,1.525,0,7,0.140349471325367,0,0.614797433840781
"5",11.38586405,2042,2.079,0,9,0.186195794248922,0,0.790453843509575
"6",21.604887639,2018,0,0,0,0,0,0
"6",21.604887639,2019,0,0,1,0,0,0.046285822759608
"6",21.604887639,2020,0,0,1,0,0,0.046285822759608
"6",21.604887639,2021,0,0,1,0,0,0.046285822759608
"6",21.604887639,2022,0,0,1,0,0,0.046285822759608
"6",21.604887639,2023,0,0,1,0,0,0.046285822759608
"6",21.604887639,2024,0,0,1,0,0,0.046285822759608
"6",21.604887639,2025,0,0,1,0,0,0.046285822759608
"6",21.604887639,2026,0,0,1,0,0,0.046285822759608
"6",21.604887639,2027,0,0,1,0,0,0.046285822759608
"6",21.604887639,2028,0,0,1,0,0,0.046285822759608
"6",21.604887639,2029,0,0,1,0,0,0.046285822759608
"6",21.604887639,2030,0,0,1,0,0,0.046285822759608
"6",21.604887639,2031,0,0,1,0,0,0.046285822759608
"6",21.604887639,2032,0,0,1,0,0,0.046285822759608
"6",21.604887639,2033,0,0,1,0,0,0.046285822759608
"6",21.604887639,2034,0,0,1,0,0,0.046285822759608
"6",21.604887639,2035,0,0,1,0,0,0.046285822759608
"6",21.604887639,2036,0,0,1,0,0,0.046285822759608
"6",21.604887639,2037,0.002,0,0,9.2571645519216e-05,0,0
"6",21.604887639,2038,0.002,0,0,9.2571645519216e-05,0,0
"6",21.604887639,2039,0.042,0,0,0.00185143291038432,0,0
"6",21.604887639,2040,0.095,0,1,0.00425829569388394,0,0.046285822759608
"6",21.604887639,2041,0.212,0,2,0.0100903093615946,0,0.092571645519216
"6",21.604887639,2042,0.384,0,3,0.0196251888500738,0,0.138857468278824
"7",28.789237647,2018,0,0,0,0,0,0
"7",28.789237647,2019,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2020,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2021,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2022,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2023,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2024,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2025,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2026,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2027,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2028,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2029,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2030,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2031,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2032,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2033,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2034,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2035,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2036,0,0,1,0,0,0.0347352025177438
"7",28.789237647,2037,0.006,0,0,0.000138940810070975,0,0
"7",28.789237647,2038,0.026,0,0,0.00090311526546134,0,0
"7",28.789237647,2039,0.063,0,1,0.00250093458127756,0,0.0347352025177438
"7",28.789237647,2040,0.197,0,2,0.0073638629337617,0,0.0694704050354877
"7",28.789237647,2041,0.4,0,3,0.0158392523480912,0,0.104205607553232
"7",28.789237647,2042,0.684,0,5,0.028343925254479,0,0.173676012588719
"8",7.328228233,2018,0,0,0,0,0,0
"8",7.328228233,2019,0,0,1,0,0,0.136458632046538
"8",7.328228233,2020,0,0,1,0,0,0.136458632046538
"8",7.328228233,2021,0,0,1,0,0,0.136458632046538
"8",7.328228233,2022,0,0,1,0,0,0.136458632046538
"8",7.328228233,2023,0,0,1,0,0,0.136458632046538
"8",7.328228233,2024,0,0,1,0,0,0.136458632046538
"8",7.328228233,2025,0,0,1,0,0,0.136458632046538
"8",7.328228233,2026,0,0,1,0,0,0.136458632046538
"8",7.328228233,2027,0,0,1,0,0,0.136458632046538
"8",7.328228233,2028,0,0,1,0,0,0.136458632046538
"8",7.328228233,2029,0,0,1,0,0,0.136458632046538
"8",7.328228233,2030,0,0,1,0,0,0.136458632046538
"8",7.328228233,2031,0,0,1,0,0,0.136458632046538
"8",7.328228233,2032,0,0,1,0,0,0.136458632046538
"8",7.328228233,2033,0,0,1,0,0,0.136458632046538
"8",7.328228233,2034,0,0,1,0,0,0.136458632046538
"8",7.328228233,2035,0,0,1,0,0,0.136458632046538
"8",7.328228233,2036,0,0,1,0,0,0.136458632046538
"8",7.328228233,2037,0,0,1,0,0,0.136458632046538
"8",7.328228233,2038,0,0,1,0,0,0.136458632046538
"8",7.328228233,2039,0,0,1,0,0,0.136458632046538
"8",7.328228233,2040,0,0,1,0,0,0.136458632046538
"8",7.328228233,2041,0,0,1,0,0,0.136458632046538
"8",7.328228233,2042,0,0,1,0,0,0.136458632046538
"9",13.85595721,2018,0,0,0,0,0,0
"9",13.85595721,2019,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2020,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2021,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2022,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2023,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2024,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2025,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2026,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2027,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2028,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2029,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2030,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2031,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2032,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2033,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2034,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2035,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2036,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2037,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2038,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2039,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2040,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2041,0,0,1,0,0,0.0721711235711878
"9",13.85595721,2042,0.004,0,0,0.000433026741427127,0,0
"10",9.677803186,2018,0,0,0,0,0,0
"10",9.677803186,2019,0,0,1,0,0,0.103329235032038
"10",9.677803186,2020,0,0,1,0,0,0.103329235032038
"10",9.677803186,2021,0,0,1,0,0,0.103329235032038
"10",9.677803186,2022,0,0,1,0,0,0.103329235032038
"10",9.677803186,2023,0,0,1,0,0,0.103329235032038
"10",9.677803186,2024,0,0,1,0,0,0.103329235032038
"10",9.677803186,2025,0,0,1,0,0,0.103329235032038
"10",9.677803186,2026,0,0,1,0,0,0.103329235032038
"10",9.677803186,2027,0,0,1,0,0,0.103329235032038
"10",9.677803186,2028,0,0,1,0,0,0.103329235032038
"10",9.677803186,2029,0,0,1,0,0,0.103329235032038
"10",9.677803186,2030,0,0,1,0,0,0.103329235032038
"10",9.677803186,2031,0,0,1,0,0,0.103329235032038
"10",9.677803186,2032,0,0,1,0,0,0.103329235032038
"10",9.677803186,2033,0,0,1,0,0,0.103329235032038
"10",9.677803186,2034,0,0,1,0,0,0.103329235032038
"10",9.677803186,2035,0,0,1,0,0,0.103329235032038
"10",9.677803186,2036,0,0,1,0,0,0.103329235032038
"10",9.677803186,2037,0,0,1,0,0,0.103329235032038
"10",9.677803186,2038,0,0,1,0,0,0.103329235032038
"10",9.677803186,2039,0,0,1,0,0,0.103329235032038
"10",9.677803186,2040,0,0,1,0,0,0.103329235032038
"10",9.677803186,2041,0,0,1,0,0,0.103329235032038
"10",9.677803186,2042,0,0,1,0,0,0.103329235032038
"11",54.746543036,2018,0,0,0,0,0,0
"11",54.746543036,2019,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2020,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2021,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2022,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2023,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2024,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2025,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2026,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2027,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2028,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2029,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2030,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2031,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2032,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2033,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2034,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2035,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2036,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2037,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2038,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2039,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2040,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2041,0,0,1,0,0,0.0182659935138265
"11",54.746543036,2042,0,0,1,0,0,0.0182659935138265
"12",18.969038279,2018,0,0,0,0,0,0
"12",18.969038279,2019,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2020,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2021,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2022,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2023,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2024,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2025,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2026,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2027,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2028,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2029,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2030,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2031,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2032,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2033,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2034,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2035,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2036,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2037,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2038,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2039,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2040,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2041,0,0,1,0,0,0.0527174854777465
"12",18.969038279,2042,0,0,1,0,0,0.0527174854777465
"13",27.193312989,2018,0,0,0,0,0,0
"13",27.193312989,2019,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2020,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2021,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2022,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2023,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2024,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2025,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2026,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2027,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2028,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2029,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2030,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2031,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2032,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2033,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2034,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2035,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2036,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2037,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2038,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2039,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2040,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2041,0,0,1,0,0,0.0367737465605795
"13",27.193312989,2042,0,0,1,0,0,0.0367737465605795
"14",34.973712025,2018,0,0,0,0,0,0
"14",34.973712025,2019,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2020,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2021,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2022,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2023,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2024,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2025,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2026,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2027,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2028,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2029,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2030,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2031,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2032,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2033,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2034,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2035,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2036,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2037,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2038,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2039,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2040,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2041,0,0,1,0,0,0.0285929042729344
"14",34.973712025,2042,0,0,1,0,0,0.0285929042729344
"15",9.232701359,2018,0,0,0,0,0,0
"15",9.232701359,2019,0,0,1,0,0,0.108310662407076
"15",9.232701359,2020,0,0,1,0,0,0.108310662407076
"15",9.232701359,2021,0,0,1,0,0,0.108310662407076
"15",9.232701359,2022,0,0,1,0,0,0.108310662407076
"15",9.232701359,2023,0,0,1,0,0,0.108310662407076
"15",9.232701359,2024,0,0,1,0,0,0.108310662407076
"15",9.232701359,2025,0,0,1,0,0,0.108310662407076
"15",9.232701359,2026,0,0,1,0,0,0.108310662407076
"15",9.232701359,2027,0,0,1,0,0,0.108310662407076
"15",9.232701359,2028,0,0,1,0,0,0.108310662407076
"15",9.232701359,2029,0,0,1,0,0,0.108310662407076
"15",9.232701359,2030,0,0,1,0,0,0.108310662407076
"15",9.232701359,2031,0,0,1,0,0,0.108310662407076
"15",9.232701359,2032,0,0,1,0,0,0.108310662407076
"15",9.232701359,2033,0,0,1,0,0,0.108310662407076
"15",9.232701359,2034,0,0,1,0,0,0.108310662407076
"15",9.232701359,2035,0,0,1,0,0,0.108310662407076
"15",9.232701359,2036,0,0,1,0,0,0.108310662407076
"15",9.232701359,2037,0,0,1,0,0,0.108310662407076
"15",9.232701359,2038,0,0,1,0,0,0.108310662407076
"15",9.232701359,2039,0,0,1,0,0,0.108310662407076
"15",9.232701359,2040,0,0,1,0,0,0.108310662407076
"15",9.232701359,2041,0,0,1,0,0,0.108310662407076
"15",9.232701359,2042,0,0,1,0,0,0.108310662407076
"16",13.734388653,2018,0,0,0,0,0,0
"16",13.734388653,2019,0,0,1,0,0,0.072809938998018
"16",13.734388653,2020,0,0,1,0,0,0.072809938998018
"16",13.734388653,2021,0,0,1,0,0,0.072809938998018
"16",13.734388653,2022,0,0,1,0,0,0.072809938998018
"16",13.734388653,2023,0,0,1,0,0,0.072809938998018
"16",13.734388653,2024,0,0,1,0,0,0.072809938998018
"16",13.734388653,2025,0,0,1,0,0,0.072809938998018
"16",13.734388653,2026,0,0,1,0,0,0.072809938998018
"16",13.734388653,2027,0,0,1,0,0,0.072809938998018
"16",13.734388653,2028,0,0,1,0,0,0.072809938998018
"16",13.734388653,2029,0,0,1,0,0,0.072809938998018
"16",13.734388653,2030,0,0,1,0,0,0.072809938998018
"16",13.734388653,2031,0,0,1,0,0,0.072809938998018
"16",13.734388653,2032,0,0,1,0,0,0.072809938998018
"16",13.734388653,2033,0,0,1,0,0,0.072809938998018
"16",13.734388653,2034,0,0,1,0,0,0.072809938998018
"16",13.734388653,2035,0,0,1,0,0,0.072809938998018
"16",13.734388653,2036,0,0,1,0,0,0.072809938998018
"16",13.734388653,2037,0,0,1,0,0,0.072809938998018
"16",13.734388653,2038,0,0,1,0,0,0.072809938998018
"16",13.734388653,2039,0,0,1,0,0,0.072809938998018
"16",13.734388653,2040,0,0,1,0,0,0.072809938998018
"16",13.734388653,2041,0,0,1,0,0,0.072809938998018
"16",13.734388653,2042,0,0,1,0,0,0.072809938998018
"17",5.47712693,2018,0,0,0,0,0,0
"17",5.47712693,2019,0,0,1,0,0,0.182577474062665
"17",5.47712693,2020,0,0,1,0,0,0.182577474062665
"17",5.47712693,2021,0,0,1,0,0,0.182577474062665
"17",5.47712693,2022,0,0,1,0,0,0.182577474062665
"17",5.47712693,2023,0,0,1,0,0,0.182577474062665
"17",5.47712693,2024,0,0,1,0,0,0.182577474062665
"17",5.47712693,2025,0,0,1,0,0,0.182577474062665
"17",5.47712693,2026,0,0,1,0,0,0.182577474062665
"17",5.47712693,2027,0,0,1,0,0,0.182577474062665
"17",5.47712693,2028,0,0,1,0,0,0.182577474062665
"17",5.47712693,2029,0,0,1,0,0,0.182577474062665
"17",5.47712693,2030,0,0,1,0,0,0.182577474062665
"17",5.47712693,2031,0,0,1,0,0,0.182577474062665
"17",5.47712693,2032,0,0,1,0,0,0.182577474062665
"17",5.47712693,2033,0,0,1,0,0,0.182577474062665
"17",5.47712693,2034,0,0,1,0,0,0.182577474062665
"17",5.47712693,2035,0,0,1,0,0,0.182577474062665
"17",5.47712693,2036,0,0,1,0,0,0.182577474062665
"17",5.47712693,2037,0,0,1,0,0,0.182577474062665
"17",5.47712693,2038,0,0,1,0,0,0.182577474062665
"17",5.47712693,2039,0,0,1,0,0,0.182577474062665
"17",5.47712693,2040,0,0,1,0,0,0.182577474062665
"17",5.47712693,2041,0,0,1,0,0,0.182577474062665
"17",5.47712693,2042,0,0,1,0,0,0.182577474062665
"18",13.873365137,2018,0,0,0,0,0,0
"18",13.873365137,2019,0,0,1,0,0,0.0720805651783084
"18",13.873365137,2020,0,0,1,0,0,0.0720805651783084
"18",13.873365137,2021,0,0,1,0,0,0.0720805651783084
"18",13.873365137,2022,0,0,1,0,0,0.0720805651783084
"18",13.873365137,2023,0,0,1,0,0,0.0720805651783084
"18",13.873365137,2024,0,0,1,0,0,0.0720805651783084
"18",13.873365137,2025,0,0,1,0,0,0.0720805651783084
