FID,PU_ID,Area,Hectares,BlockID,Xcoord,Ycoord,DEPTH,BT_NUM,BT_Code,Fetch
875,46192,0.867778437,86.77784367,2,649617.5693,808129.6923,-21,4,3b,1.586553991
876,46193,0.659124187,65.91241869,2,650393.0936,808176.7918,-8,6,2a,2.048827509
205,46194,0.074582879,7.458287865,4,651803.2028,807719.3004,-1,1,1,4.090053563
206,46195,0.081797718,8.17977178,4,652298.734,807728.8076,-1,6,2a,2.916842627
207,46196,0.178916608,17.89166081,4,656723.7378,807778.0103,-4,1,1,28.40203234
208,46197,0.737323448,73.73234476,4,657577.8844,808138.7341,-18,1,1,38.42219213
209,46198,0.210791715,21.07917154,4,658266.9125,808407.3209,-32,2,3a,46.68975957
1007,46474,0.002187129,0.218712859,6,633872.565,809452.2958,0,0,0,0
1008,46476,0.284253691,28.42536914,6,635854.1085,809298.1419,-34,1,1,62.66606839
1009,46477,0.998470466,99.8470466,6,636560.3138,809149.8193,-4,1,1,52.87764955
1010,46478,0.936432064,93.64320643,6,637536.0157,809125.3031,0,1,1,41.98218228
1011,46479,0.022970296,2.297029634,6,638108.2312,808972.6121,0,1,1,16.58453258
1413,46480,0.13830833,13.83083299,5,642354.8164,809146.3057,0,1,1,1.925651442
1414,46481,0.491208922,49.12089225,5,643746.7224,809135.221,-19,4,3b,1.187716016
1415,46482,0.059090997,5.909099707,5,644131.7488,808876.2208,-1,5,2b,0.33483842
834,46483,0.549849639,54.98496393,2,649783.0227,809131.7588,-17,4,3b,1.844311065
835,46484,0.784833912,78.48339121,2,650452.8792,809158.1169,-11,4,3b,1.597016267
141,46485,0.134326497,13.43264967,4,657900.6613,808888.0696,0,1,1,30.93142982
142,46486,0.619985289,61.9985289,4,658398.3679,809103.2124,-23,1,1,46.48095704
143,46487,0.00014313,0.014313047,4,659062.5552,808843.7938,0,0,0,0
144,46488,0.002676403,0.26764034,4,660535.3624,808909.872,0,0,0,0
1017,46759,0.347801675,34.78016753,6,633775.5548,810371.2143,-28,1,1,71.85282647
1018,46760,0.437392726,43.73927261,6,634406.9285,810296.1696,-22,1,1,61.9370038
1019,46761,0.242249781,24.2249781,6,635780.5267,809996.751,-33,1,1,52.80226543
1020,46762,0.815039518,81.5039518,6,636556.5129,810084.405,-10,1,1,39.25466804
1021,46763,0.137009036,13.70090358,6,637232.7046,809843.8455,0,1,1,32.86668901
1429,46764,0.046044883,4.604488342,5,641974.4324,810459.4131,0,1,1,1.434547441
1430,46765,0.359193745,35.91937445,5,642652.2427,810261.6941,-24,4,3b,3.734071993
1431,46766,0.660585484,66.05854843,5,643509.7889,810118.9555,-19,4,3b,1.903493311
1432,46767,0.001110549,0.111054925,5,644068.5093,809718.2197,0,0,0,0
877,46768,0.543487194,54.34871938,2,649785.6656,810143.081,-7,4,3b,1.741543365
878,46769,0.877643925,87.76439251,2,650499.1392,810153.994,-9,4,3b,1.369381323
1580,46770,0.61417182,61.41718198,7,658571.045,810182.0662,-20,2,3a,46.08786484
342,46771,0.105718672,10.57186722,7,659223.9565,810494.1726,-36,2,3a,54.26414667
1022,47044,0.051386696,5.138669601,6,632967.979,811523.9494,-41,2,3a,69.228941
1023,47045,0.81184166,81.18416598,6,633575.5151,811194.6446,-16,1,1,58.12172934
1024,47046,0.375567371,37.55673714,6,634462.4504,811050.2343,-11,1,1,23.29445391
1025,47047,0.600799138,60.07991379,6,635688.6742,811270.851,-32,1,1,33.05507814
1026,47048,0.714447536,71.44475363,6,636467.8063,811116.2346,-15,8,1a,24.44776216
1433,47049,0.147398631,14.73986309,5,641721.5449,811236.6493,0,4,3b,1.796832915
1434,47050,0.349445438,34.94454382,5,642698.3395,811105.5468,-18,5,2b,2.332305929
1435,47051,0.186026688,18.60266878,5,643237.7743,810976.2614,0,5,2b,1.474245063
879,47052,0.685519875,68.55198751,2,649645.247,811153.8984,0,5,2b,0.489290941
880,47053,0.257952939,25.79529388,2,650439.5067,810810.009,0,5,2b,0.669987119
343,47054,0.746933301,74.69333006,7,658686.2481,811152.8309,-16,2,3a,43.6116288
344,47055,0.671176808,67.11768076,7,659460.9486,811257.7827,-29,2,3a,57.0428455
345,47056,0.373690108,37.36901077,7,660600.6242,811453.0557,-34,2,3a,60.80256427
346,47057,0.260892364,26.08923644,7,661328.4019,811413.0436,-19,1,1,46.3725356
1027,47321,0.232107908,23.21079084,6,631843.6869,812409.7702,-31,1,1,72.8345013
1028,47322,0.658061483,65.80614834,6,632582.4268,812108.3177,-19,1,1,63.26471308
1029,47323,0.479611845,47.96118445,6,633411.1416,811970.5312,-5,8,1a,48.73149046
1030,47324,0.140494173,14.04941735,6,634608.0773,812202.2181,0,1,1,9.590386451
1031,47325,0.672820534,67.28205338,6,635608.1122,812143.1835,-28,1,1,19.8035974
1032,47326,0.286666606,28.66666056,6,636486.1442,811913.7819,0,4,3b,7.485254606
1436,47327,0.071463366,7.146336578,5,640961.3795,812473.6785,0,6,2a,0.573348438
1437,47328,0.563565678,56.35656782,5,641476.1723,812272.6342,-21,4,3b,1.791023718
1438,47329,0.562364547,56.23645467,5,642471.9449,812152.0022,-26,4,3b,1.261609655
881,47330,0.262808612,26.28086122,2,648687.8297,811969.6303,0,4,3b,0.111512701
882,47331,0.405475553,40.54755531,2,649418.9223,811919.0587,0,4,3b,0.213044629
347,47332,0.434085586,43.40855864,7,658693.4112,811983.7089,-3,6,2a,25.27702679
348,47333,0.938916246,93.89162458,7,659587.5152,812135.0948,-14,2,3a,56.95190319
349,47334,0.98850792,98.85079198,7,660554.4787,812148.5449,-18,2,3a,61.5424028
350,47335,0.66675836,66.67583603,7,661468.0586,812074.7097,-20,1,1,52.46739963
1038,47606,0.045202957,4.520295705,6,631007.1279,813458.2097,-43,1,1,72.7655275
1039,47607,0.860348333,86.03483334,6,631577.3227,813176.6936,-14,1,1,60.40565706
1040,47608,0.028746681,2.874668074,6,632092.0405,813023.5044,0,8,1a,6.278198421
1041,47609,0.122310938,12.23109377,6,634629.6731,813069.5884,-4,1,1,9.825712452
1042,47610,0.439726725,43.9726725,6,635478.7813,813054.1148,-18,1,1,7.882260453
1441,47611,0.351539099,35.15390989,5,640872.8422,813213.2551,-3,4,3b,1.213266719
1442,47612,0.920999985,92.09999852,5,641534.7182,813132.9129,-21,4,3b,2.197722023
1443,47613,0.216557144,21.6557144,5,642258.4044,812899.8589,-17,4,3b,1.46696269
365,47614,0.180982092,18.09820924,7,650939.479,813259.042,0,4,3b,2.406417587
366,47615,0.294879693,29.48796935,7,651473.7816,813480.659,-2,6,2a,2.682318219
367,47616,0.006239802,0.623980176,7,652086.285,813596.4923,0,6,2a,0.770622891
368,47617,0.393121134,39.31211336,7,653725.2919,813321.5267,-3,6,2a,12.84942429
369,47618,0.376947121,37.69471206,7,654517.8731,813451.5396,-3,1,1,11.54478999
370,47619,0.108659577,10.86595771,7,655581.2699,813568.8908,0,6,2a,9.272989955
371,47620,0.022074255,2.207425478,7,656129.4571,813572.6025,0,1,1,3.586286133
372,47621,0.635551051,63.55510507,7,658677.6069,813265.1161,-1,6,2a,36.64290703
373,47622,0.735917261,73.59172607,7,659472.3342,813082.5237,-18,2,3a,59.60583885
374,47623,0.890563417,89.05634173,7,660543.7203,813104.4801,-14,2,3a,59.96919845
375,47624,0.059560978,5.956097849,7,661133.2232,812850.4008,-25,1,1,66.0316825
1033,47894,0.023501796,2.350179608,6,629998.3533,814565.0392,-44,1,1,74.079065
1034,47895,0.542416672,54.2416672,6,630632.5987,814256.6942,-21,1,1,62.42666157
1035,47896,0.34674522,34.67452197,6,631317.448,813957.4878,-6,8,1a,51.39282762
1036,47897,0.248907231,24.8907231,6,634623.722,814244.7581,-6,4,3b,5.74469488
1037,47898,0.489439904,48.94399041,6,635470.9761,814262.5183,-11,5,2b,1.820263682
1439,47900,0.808766958,80.87669582,5,640649.435,814181.681,-8,4,3b,0.950315966
1440,47901,0.24222686,24.22268598,5,641285.237,813898.4865,-14,4,3b,1.830083789
351,47902,0.186293602,18.62936016,7,646708.7213,814511.337,0,4,3b,0.230483076
352,47903,0.138103155,13.81031554,7,647366.9474,814548.5603,0,6,2a,0.167347479
353,47904,0.003428612,0.342861209,7,648286.2846,814636.6349,0,0,0,0
354,47905,0.262072346,26.20723459,7,650904.8639,814233.995,0,6,2a,6.380940856
355,47906,1,100,7,651560,814150,-16,2,3a,9.284021897
356,47907,0.691311779,69.13117792,7,652487.3132,814276.387,-18,2,3a,11.10214302
357,47908,0.806623053,80.66230531,7,653591.1904,814132.4694,-20,2,3a,20.07581216
358,47909,0.678238912,67.8238912,7,654435.9643,814067.7556,-24,2,3a,23.43418678
359,47910,0.652375208,65.23752077,7,655569.0416,814040.0146,-22,1,1,18.95328479
360,47911,0.411238654,41.12386543,7,656515.4348,814218.6121,-15,2,3a,14.8558139
361,47912,0.279584065,27.95840646,7,657791.5754,814383.013,0,8,1a,29.67155691
362,47913,0.969101196,96.91011959,7,658550.0313,814143.2449,-11,2,3a,41.00781012
363,47914,0.3880765,38.80765,7,659257.5524,814112.5802,-19,2,3a,61.87313536
364,47915,0.002016291,0.201629087,7,660601.4429,813656.9196,0,0,0,0
1043,48179,0.518476047,51.84760468,6,629765.5153,815253.6225,-25,1,1,71.30051931
1581,48180,0.297822293,29.78222928,6,630302.5862,814979.0009,-3,8,1a,36.47417067
1044,48181,0.264569757,26.45697574,6,634828.3769,815213.5535,-11,4,3b,4.153255927
1045,48182,0.296430328,29.64303282,6,635510.7127,814984.5585,-9,1,1,0.669470101
1444,48183,0.00159381,0.159380983,5,640052.0445,815385.2318,0,0,0,0
1445,48184,0.607783273,60.77832731,5,640415.8343,815117.2498,-4,4,3b,0.954019714
376,48185,0.206326097,20.63260971,7,646837.5102,814870.0433,0,4,3b,0.216639914
377,48186,0.656702545,65.67025453,7,647604.2102,815081.8884,0,4,3b,0.481867541
378,48187,0.782445872,78.24458724,7,648509.3065,815220.8963,-6,4,3b,1.285438432
379,48188,0.53724129,53.72412898,7,649571.3008,815370.8028,-7,4,3b,3.527145092
380,48189,0.882204232,88.2204232,7,650597.0528,815199.5216,-16,2,3a,7.053583784
381,48190,1,100,7,651560,815150,-30,2,3a,9.927185688
382,48191,0.981479838,98.14798381,7,652552.9427,815141.3265,-37,2,3a,15.13295932
383,48192,0.321221508,32.12215084,7,653534.219,814973.8253,-30,2,3a,23.28726098
384,48193,0.26896641,26.89664104,7,654304.3941,815177.7611,-30,2,3a,30.578786
385,48194,0.002681624,0.26816241,7,655630.3571,814661.0427,0,0,0,0
386,48195,0.336912946,33.69129455,7,656838.4561,815002.967,-30,2,3a,31.32597758
387,48196,0.855893642,85.58936423,7,657496.3264,815131.9215,-17,2,3a,44.35351451
388,48197,0.626998616,62.69986162,7,658621.7544,815042.609,-22,2,3a,49.31786782
389,48198,0.178833036,17.88330364,7,659225.3685,814902.3647,-19,2,3a,62.89026265
1582,48455,0.842138895,84.21388948,8,629627.0236,816170.9451,-18,1,1,66.00107576
1583,48456,0.108825685,10.88256851,8,630147.4912,816141.518,0,8,1a,28.46655971
1046,48457,0.379792811,37.97928112,6,634766.8182,816160.7175,-17,4,3b,2.816464986
1047,48458,0.015746084,1.574608353,6,635190.8049,815928.6913,-8,8,1a,1.682881563
1446,48459,0.19795019,19.795019,5,639905.6583,816250.0933,0,4,3b,0.834282276
1447,48460,0.244435246,24.44352463,5,640275.25,815905.196,-1,2,3a,0.918747458
390,48461,0.421897582,42.18975822,7,648644.1825,815893.3634,-8,6,2a,3.356047969
391,48462,0.68954217,68.95421701,7,649602.4989,816004.4054,-19,4,3b,4.656593033
392,48463,0.832454476,83.24544757,7,650565.0354,816067.4944,-13,1,1,4.732924862
393,48464,0.802170639,80.21706391,7,651534.636,816055.2685,-18,2,3a,6.75737676
394,48465,0.702018233,70.20182329,7,652543.6212,816041.7991,-26,2,3a,10.43014821
395,48466,0.371158521,37.11585212,7,653576.5596,816312.4618,-26,2,3a,20.77880518
1584,48467,0.706815241,70.68152413,7,654536.5451,816238.2399,-30,2,3a,36.7537562
1585,48468,0.068572104,6.857210401,7,655214.2606,816488.855,-37,1,1,43.94724625
396,48469,0.029810232,2.981023152,7,657003.5525,815769.8509,-39,1,1,49.5549875
397,48470,0.341699446,34.1699446,7,657407.1535,815914.4219,-28,1,1,53.71933706
398,48471,0.17551525,17.55152498,7,658307.5076,816206.6598,-35,1,1,62.51692088
1511,48719,0.120310209,12.03102093,8,628973.0906,817341.3673,-39,1,1,68.9864135
1512,48720,0.685391454,68.53914539,8,629421.2652,817095.3891,-16,1,1,59.27672187
1048,48721,0.807450582,80.74505815,6,634633.7352,817195.677,-10,4,3b,1.586963537
1049,48722,0.385813569,38.58135692,6,635294.5668,817150.8475,-5,2,3a,0.45975945
1448,48723,0.046675306,4.667530598,5,639556.9018,816852.6787,0,4,3b,0.148813469
403,48724,0.269542272,26.95422715,11,642838.7793,817352.4524,-2,4,3b,0.576602203
404,48725,0.131290083,13.12900828,11,643173.7867,817373.3786,-6,4,3b,0.608016224
1586,48726,0.511451362,51.14513624,9,653751.6989,817198.6484,-7,2,3a,26.49512604
1587,48727,0.695531148,69.5531148,9,654614.1303,817082.7945,-29,2,3a,36.46643216
1375,48728,0.578628933,57.86289334,9,655560.9669,817034.5432,-16,1,1,34.49865674
1376,48729,0.429340995,42.93409953,9,656488.9213,817366.8069,-22,1,1,44.79135278
399,48730,0.001477087,0.147708709,7,658020.3515,817225.1521,0,0,0,0
400,48731,0.030082559,3.008255927,7,658166.174,816760.0088,-50,1,1,62.24673
1513,48981,0.390333385,39.03333854,8,628852.669,818221.1916,-31,1,1,66.67527622
1514,48982,0.443953875,44.39538753,8,629308.034,818068.6303,-5,8,1a,50.69347072
1050,48983,0.039387627,3.93876275,6,634000.437,817904.814,0,2,3a,0.424362357
1051,48984,0.974720015,97.47200147,6,634572.2118,818146.6416,-10,4,3b,1.601261978
1052,48985,0.168029156,16.80291558,6,635168.4491,817996.6594,-9,1,1,0.55951352
405,48986,0.722103261,72.21032606,11,642694.1937,818180.5492,-10,4,3b,0.923769146
406,48987,0.727446894,72.74468936,11,643442.2232,818203.1187,-10,4,3b,0.888999665
407,48988,0.007761915,0.776191478,11,644151.9711,818630.6684,0,4,3b,0.568619961
1377,48989,0.472946923,47.29469232,9,653638.4778,818025.3051,-10,2,3a,23.82671416
1378,48990,0.151507348,15.1507348,9,654817.9683,817988.988,-25,2,3a,29.72974925
1379,48991,0.814696032,81.46960323,9,655583.1514,818223.3721,-13,1,1,34.98752859
1380,48992,0.578345369,57.83453694,9,656463.4606,818036.8516,-16,1,1,41.83819287
1515,49254,0.74964477,74.96447702,8,628680.4123,819181.8044,-21,1,1,64.57023703
1516,49255,0.316580939,31.65809387,8,629230.3522,819087.9983,-1,8,1a,47.84266103
1053,49256,0.012659066,1.265906607,6,634049.3725,819330.1392,0,0,0,0
1054,49257,0.940246225,94.02462246,6,634532.5381,819134.5304,-5,4,3b,1.39605814
408,49258,0.24955796,24.95579598,11,641859.7517,819369.3201,-5,4,3b,0.977204368
409,49259,0.980386872,98.03868723,11,642569.0076,819158.2479,-23,4,3b,1.147409857
410,49260,0.898544197,89.85441971,11,643526.0605,819106.5139,-20,4,3b,0.941348855
411,49261,0.298512127,29.85121265,11,644364.6209,818906.1968,-5,4,3b,0.495224607
1381,49262,0.155647619,15.56476188,9,653979.823,819122.7415,0,6,2a,35.322085
1382,49263,0.123128959,12.31289592,9,654125.1979,819150.9433,-12,1,1,43.18062083
1383,49264,0.72705762,72.70576203,9,655689.6553,819153.4847,-21,1,1,54.43072986
1384,49265,0.03869575,3.869574989,9,656440.059,819047.3197,-34,2,3a,56.169894
1520,49517,0.113432271,11.34322706,8,627977.8306,820340.8897,-40,1,1,64.79469722
1521,49518,0.780531438,78.05314381,8,628482.4605,820085.8233,-10,8,1a,52.60226311
1522,49519,0.034959826,3.49598259,8,629126.7307,819772.4081,0,8,1a,33.31129225
1057,49520,0.101329545,10.13295446,6,633999.1874,820271.2964,0,2,3a,1.04573043
1058,49521,0.523154838,52.31548384,6,634334.0019,820087.2311,-3,2,3a,1.224682546
417,49523,0.105343373,10.53433727,11,640943.7977,820446.9544,-1,4,3b,0.897738359
418,49524,0.762812681,76.28126811,11,641547.8255,820136.9612,-25,4,3b,1.116770005
419,49525,0.645594723,64.55947227,11,642529.1192,820021.6055,-32,4,3b,1.047866899
420,49526,0.068996742,6.89967415,11,643218.1119,819751.9493,-25,4,3b,0.776875625
1392,49527,0.007588309,0.75883091,9,649027.5233,820368.3513,0,0,0,2.033595781
1393,49528,0.392016561,39.20165607,9,649425.4679,820347.2563,-5,2,3a,0.736289609
1394,49529,0.112801651,11.28016505,9,650847.7905,820528.556,0,6,2a,14.07508375
1395,49530,0.041127248,4.112724831,9,651134.3151,820523.2848,-2,5,2b,9.733677375
1396,49531,0.310100733,31.0100733,9,653885.9222,820236.9523,0,1,1,44.87888017
1397,49532,0.095923791,9.592379075,9,654111.4815,820122.6032,-21,2,3a,50.03636292
1398,49533,0.312990294,31.29902937,9,655691.3845,819917.3456,-28,2,3a,59.60222862
1399,49534,0.004393858,0.439385843,9,656076.5873,819720.1693,-29,1,1,61.59155
1517,49790,0.163906144,16.39061443,8,626887.2267,821412.9902,-30,1,1,64.93369406
1518,49791,0.782737195,78.27371949,8,627602.2851,821193.089,-14,8,1a,49.484596
1519,49792,0.209928266,20.9928266,8,628234.0114,820945.9624,-7,8,1a,42.59731236
1055,49793,0.019518024,1.951802416,6,634007.4265,820745.5519,0,4,3b,1.355987813
1056,49794,0.07367316,7.367315962,6,634188.5071,820785.9105,0,4,3b,1.090842104
412,49795,0.161032788,16.10327876,11,637766.4878,821246.1203,0,4,3b,0.117009332
413,49796,0.017889153,1.788915268,11,640005.9254,821574.3378,0,6,2a,0.777673896
414,49797,0.641201491,64.12014914,11,640646.1024,821232.0335,-11,4,3b,0.952687963
415,49798,0.271759427,27.1759427,11,641677.8033,821132.3708,-35,4,3b,1.062053153
416,49799,0.161319421,16.13194213,11,642200.9074,820921.5388,-26,4,3b,0.864740616
1385,49800,0.269290042,26.92900415,9,649783.7465,820907.0573,-5,4,3b,2.867385793
1386,49801,0.834631039,83.46310388,9,650592.8256,821143.7405,-25,4,3b,10.67078777
1387,49802,0.901469334,90.1469334,9,651532.1681,821194.3166,-24,2,3a,24.14128426
1388,49803,0.459037015,45.90370148,9,652504.1008,821405.4911,-6,1,1,30.5683947
1389,49804,0.658167119,65.81671193,9,653651.5879,821237.358,-9,2,3a,49.12464478
1390,49805,0.017645606,1.764560552,9,654098.4099,821152.6125,-32,2,3a,54.91625833
1391,49806,0.02383304,2.383303979,9,655145.4194,820728.9931,-38,1,1,57.3150475
1523,50055,0.034967095,3.496709461,8,625969.2455,822564.339,-40,1,1,68.811785
1524,50056,0.568027023,56.80270233,8,626541.8777,822197.0572,-19,1,1,55.92710075
1525,50057,0.121887972,12.18879722,8,627474.505,821760.5356,0,8,1a,13.85602774
421,50058,0.332362604,33.23626039,11,637834.6828,822151.2142,-2,4,3b,0.233343545
422,50059,0.006048375,0.604837539,11,638076.5122,822506.9306,0,2,3a,0.27469416
423,50060,0.598190091,59.81900913,11,639710.1155,822202.6296,-4,4,3b,1.594444927
424,50061,0.65826156,65.82615596,11,640428.8518,822097.4275,-18,4,3b,2.077907597
425,50062,0.412680067,41.26800674,11,641622.9868,822284.5151,-18,4,3b,1.213447002
426,50063,0.321832098,32.18320979,11,642271.0756,822202.4443,-6,4,3b,0.387252003
427,50064,0.309276777,30.92767769,11,644786.0799,822379.6823,0,4,3b,0.594953809
428,50065,0.029121878,2.912187766,11,645140.1714,822183.4634,0,0,0,0.126575073
1400,50066,0.184767312,18.47673116,9,648847.6544,822356.0347,0,4,3b,0.251346041
1401,50067,0.27228468,27.228468,9,649294.8717,822381.3842,0,4,3b,0.278003449
1402,50068,0.391620666,39.16206663,9,650852.0504,822146.8931,-13,2,3a,27.72342097
1403,50069,0.604801325,60.48013255,9,651458.5775,822076.9152,-25,1,1,33.68460248
1404,50070,0.681876933,68.18769333,9,652468.0894,822047.0618,-26,2,3a,48.49520184
1405,50071,0.302874202,30.28742018,9,653369.9325,821875.6864,-26,2,3a,54.42528583
1588,50321,0.040403337,4.04033366,8,624995.8463,823507.3067,-40,1,1,70.49887
1589,50322,0.594420541,59.44205413,8,625572.7349,823168.0345,-21,1,1,65.64162911
1526,50323,0.225847913,22.5847913,8,626286.1534,822898.1248,-4,8,1a,46.85782236
429,50324,0.59119728,59.11972803,11,637730.0423,823242.5367,-5,2,3a,1.745116456
430,50325,0.181071514,18.10715137,11,638248.4741,823405.821,-1,6,2a,1.164118677
431,50326,0.911338544,91.13385438,11,639603.858,823153.5832,-8,1,1,5.635347962
432,50327,0.390884852,39.08848517,11,640488.0716,823124.6133,-30,2,3a,4.376891268
433,50328,0.640815826,64.08158258,11,641545.5585,823075.6015,-15,4,3b,5.626119149
434,50329,0.640792477,64.07924774,11,642455.6659,823223.3316,-18,2,3a,3.941408732
435,50330,0.078668611,7.866861094,11,643607.3914,823541.1463,0,1,1,4.007911582
436,50331,0.832430674,83.24306742,11,644581.7132,823156.9375,-4,2,3a,1.622097946
437,50332,0.010056031,1.005603137,11,645076.3194,823215.7275,0,2,3a,0.393431771
1406,50333,0.423629173,42.36291729,9,649584.5962,823045.7087,-4,6,2a,0.719158052
1407,50334,0.4068047,40.68046996,9,650773.536,823195.2653,-8,1,1,34.33103417
1408,50335,0.077753609,7.77536092,9,651335.6592,823256.9376,-32,1,1,48.80511214
1409,50336,0.090450806,9.045080635,9,652282.2664,822911.9979,-32,1,1,52.96993813
1061,50584,0.25937315,25.93731497,10,624910.3056,824254.7898,-32,1,1,65.14874957
1590,50585,0.365486252,36.54862518,10,625272.4511,824179.7512,-5,8,1a,42.48877872
438,50586,0.253069463,25.30694635,11,636746.1827,824411.3439,0,4,3b,1.251834404
439,50587,0.901232412,90.12324116,11,637601.2908,824182.9553,-11,4,3b,3.487097317
440,50588,0.983530989,98.35309894,11,638553.8572,824157.7919,-11,1,1,4.179819484
441,50589,0.988363511,98.83635114,11,639565.3195,824155.2363,-17,1,1,5.806072311
442,50590,0.331904866,33.19048661,11,640369.5696,824096.3003,-27,1,1,6.986530069
443,50591,0.384456929,38.44569291,11,641417.1369,824214.6238,-30,2,3a,7.862514424
444,50592,0.401522924,40.15229235,11,642637.5413,824158.7264,-29,2,3a,9.174987829
445,50593,0.36578844,36.57884399,11,643514.8913,823861.9144,-21,4,3b,8.896653389
446,50594,0.43650469,43.650469,11,644520.4,823922.5679,-20,2,3a,6.793231084
447,50595,0.135923371,13.59233715,11,645329.3162,824432.3773,-14,2,3a,7.128199732
448,50596,0.000983697,0.098369657,11,646632.4368,824644.6963,0,0,0,0
1634,50597,0.044864828,4.486482841,11,649830.3846,824604.8606,0,1,1,18.74775906
1591,50598,0.499112218,49.91122185,9,650606.4579,824052.0906,-4,1,1,29.72729088
1410,50599,0.201987888,20.19878878,9,651325.9266,823850.2132,-26,2,3a,52.04491786
1062,50853,0.588754455,58.87544553,10,624724.5606,825210.794,-23,1,1,55.65284601
1592,50854,0.054985152,5.498515176,10,625135.2746,825403.7745,0,8,1a,17.66443032
449,50855,0.112423346,11.24233463,11,636948.5287,824959.1107,0,5,2b,2.165049701
450,50856,0.985178566,98.51785663,11,637566.2575,825151.2091,-21,4,3b,3.922891741
451,50857,1,100,11,638560,825150,-26,2,3a,4.214892691
452,50858,1,100,11,639560,825150,-32,2,3a,4.238387959
453,50859,0.734198407,73.41984069,11,640517.2814,825237.113,-24,1,1,4.534037748
454,50860,0.395997811,39.59978112,11,641481.951,825409.6049,-19,1,1,6.142941349
455,50861,0.166519763,16.65197629,11,642407.2096,825426.7672,-34,1,1,7.264020938
456,50862,0.112998369,11.29983686,11,643406.1418,824826.3264,-36,1,1,11.88489188
457,50863,0.012768924,1.27689237,11,644367.8352,825040.3059,-46,1,1,14.2495975
458,50864,0.204511319,20.45113193,11,645718.0567,824945.3858,-20,2,3a,13.39509834
459,50865,0.303693867,30.3693867,11,646580.7062,824888.6043,-6,2,3a,10.04279062
460,50866,0.304064084,30.4064084,11,647513.9293,825322.8092,-15,2,3a,10.81542101
461,50867,0.360534644,36.05346443,11,648582.3198,825135.34,0,1,1,25.40547875
462,50868,0.22582456,22.58245603,11,649508.2424,824860.7358,-1,1,1,27.57267317
1593,50869,0.41627989,41.62798905,11,650337.7971,825149.2525,-23,1,1,42.85291764
1063,51120,7.17E-05,0.007167969,10,623054.6882,826646.9946,0,0,0,0
1064,51121,0.360927183,36.09271829,10,623716.1192,826380.2542,-28,1,1,61.48421971
1065,51122,0.949400101,94.94001007,10,624581.0868,826146.2798,-10,8,1a,47.8248327
1066,51123,0.33454304,33.454304,10,625271.8623,826223.9093,0,8,1a,22.12243901
463,51124,0.437256986,43.72569861,11,636708.8018,826353.4223,0,6,2a,1.13917813
464,51125,0.929623399,92.96233987,11,637534.0233,826119.962,-23,4,3b,2.744378905
465,51126,0.879101196,87.91011955,11,638586.6537,826098.7726,-25,4,3b,4.643971319
466,51127,1,100,11,639560,826150,-36,2,3a,4.833120091
467,51128,0.607198754,60.71987538,11,640509.4323,826242.3927,-14,1,1,5.731755818
468,51129,0.782694271,78.2694271,11,641635.6878,826203.3773,-12,2,3a,11.52742472
469,51130,0.912985616,91.29856159,11,642565.9153,826177.9715,-18,1,1,12.68647863
470,51131,0.611185442,61.11854418,11,643426.0488,826099.2875,-18,1,1,12.58865737
471,51132,0.007633651,0.763365113,11,644745.0245,825938.3746,-45,1,1,16.2923725
472,51133,0.021281076,2.128107622,11,645576.9842,825678.5962,-37,0,0,17.178995
473,51135,0.048268156,4.826815558,11,647951.6296,825750.1887,-30,1,1,20.63022417
474,51136,0.193132867,19.31328671,11,648306.8471,825904.129,-18,1,1,32.83952106
475,51137,0.267037595,26.70375955,11,649613.1145,826095.5769,-30,1,1,51.65240446
476,51138,0.281150376,28.11503762,11,650706.2429,826333.333,-26,1,1,55.81174964
477,51139,0.020478506,2.04785056,11,651100.7652,826533.726,-30,1,1,56.95819
1067,51382,0.028013052,2.801305246,10,622005.819,827517.2759,-53,1,1,70.9688775
1068,51383,0.472070152,47.20701518,10,622586.5544,827205.7631,-22,1,1,58.57333965
1069,51384,0.214471554,21.44715537,10,623348.5046,826826.7465,-8,8,1a,50.02353892
1070,51385,0.242388403,24.23884029,10,624755.5729,826834.5071,0,8,1a,22.31003659
1071,51386,0.120761296,12.07612962,10,625232.6099,826815.4085,0,8,1a,20.90150314
478,51387,0.404054018,40.40540184,11,636841.5373,827078.8616,-5,4,3b,0.930299806
479,51388,0.490002494,49.00024943,11,637306.5219,827131.7671,-13,1,1,0.850031667
480,51389,0.128509206,12.85092058,11,638919.6026,826876.0284,0,4,3b,2.753061282
481,51390,0.769614311,76.96143113,11,639532.247,827110.5316,-9,5,2b,3.57863795
482,51391,0.905141505,90.51415049,11,640549.0476,827122.2132,-23,2,3a,8.166266034
483,51392,0.431440908,43.14409081,11,641491.6271,826926.3222,-33,2,3a,13.90287032
484,51393,0.311764961,31.17649613,11,642590.8067,826811.4335,-20,1,1,17.85635718
485,51394,0.208724117,20.87241169,11,643611.2092,827121.6455,-27,2,3a,18.13359146
486,51395,0.430796734,43.07967338,11,644546.6504,827412.4244,-22,1,1,18.80869061
487,51396,0.428623965,42.86239654,11,645479.6795,827416.7702,-15,1,1,22.02740796
488,51397,0.015955081,1.595508138,11,646126.9494,827596.4645,-35,1,1,25.64139083
489,51400,0.313951325,31.39513252,11,649596.6726,827382.1225,-29,1,1,54.69370517
490,51401,0.707870021,70.78700206,11,650563.164,827171.322,-26,1,1,56.42209285
491,51402,0.010849129,1.084912898,11,651102.9469,826710.1048,-33,1,1,57.35285
