"PUID","Reldens","DensT","DensT_Lo","DensT_Hi"
38257,0.786770459303799,1.64867617377246,0.469323981277353,3.85888927698553
38258,2.61655744544057,5.39015517585598,1.53471607618541,12.6154491825426
38483,0.867236357216619,1.95335059483487,0.555504190130881,4.57335093841231
38484,2.00201161637055,4.28330002151782,1.21897030023227,10.0263259228
38485,2.10375868837124,4.44904097153269,1.26631185569731,10.4138866983946
38712,2.15620766214838,4.93800501874431,1.40393886134732,11.5621678571805
38713,1.49573043926445,3.4286153930485,0.974775323696949,8.02804964949395
38944,1.22887947330255,2.90970197275895,0.826835489314895,6.8140358372754
38945,2.25449304438243,5.30591867022072,1.50789473175603,12.4252333447499
38946,1.66330525843934,3.85697477095179,1.09636035270281,9.03154411677368
39183,1.22777575444039,2.90965158728057,0.82681786151633,6.81392441541177
39184,2.02588966062758,4.82821913970102,1.37185751369833,11.3072662486614
39185,1.56032537317156,3.70256900337266,1.05209597374974,8.67091132520197
39423,1.40133653021622,3.17836794290304,0.904076427446695,7.44092411597457
39424,1.61528151933163,3.76870745285161,1.07127970126234,8.82480580308437
39425,1.76476134272997,4.13399757599658,1.17491018372302,9.68071485373853
39426,1.41884260882372,3.3294107182968,0.946215875627903,7.79665057095853
39427,0.589982625429292,1.36103002268477,0.386891040958927,3.18698425086063
39665,0.936436982934808,1.97280925137708,0.562321242581643,4.61562467877359
39666,2.21463253753468,4.84482071949763,1.37942662919636,11.3388907948315
39667,1.32375413106697,2.94452058115004,0.837408667185893,6.89395618170956
39668,1.69785957096818,3.84012984673957,1.09188510885285,8.99137956396588
39669,0.796504681116832,1.81636875865648,0.516400183948243,4.25303285441225
39670,0.852557712353138,1.96676409197602,0.559079075540333,4.60536952294514
39914,0.867236357216619,1.562026190018,0.447598507003307,3.64859529794568
39915,1.19928329387161,2.28087434126676,0.652304086092557,5.33090446833935
39916,2.34564488242728,4.75657770917027,1.35741621900951,11.1244935144406
39917,3.13382125779987,6.55849215372495,1.86975118418324,15.3435022872282
39918,1.20382315402466,2.57654541954807,0.733078274312617,6.03168694005843
39919,1.72121559530752,3.73298039355334,1.06191407755654,8.739366595889
39920,1.33653253623523,2.92589122575547,0.832210814843699,6.85014622438035
39921,0.892889120185193,1.90448042983617,0.541823864113038,4.4585171611082
40173,1.41102959884109,2.43195995937521,0.698175580964343,5.67736076554107
40174,3.16157244325936,5.72119790678267,1.63928730911316,13.3639622975627
40175,3.06920337899989,5.77179132878399,1.65138668206787,13.488146023555
40176,1.27260101202605,2.65476208678418,0.755526639382346,6.21436646979598
40177,1.07211923212307,2.24007719927122,0.637487824599941,5.24371630569975
40178,2.30909334895377,4.78892477506188,1.36280260656385,11.2104408301909
40179,1.90086010742619,3.92474573229215,1.11689075559566,9.18748411156875
40435,0.356017239286345,0.520947044926004,0.150748993467868,1.21317643290778
40436,2.65274951318732,4.16544214948905,1.20096807003257,9.71136166741425
40437,2.64152198380842,4.20472652014264,1.21127329082505,9.80544720282271
40438,1.84891346670617,3.57258752275133,1.01715136115998,8.36225053837295
40439,1.1797000080142,2.33403880816333,0.664412276891073,5.4634173036629
40705,0.593300896700429,0.81939537128143,0.237900632756253,1.90625189020795
40706,2.46433096647102,3.48569090274964,1.01060088961395,8.11267206474232
40707,2.22156990607395,3.27830438396038,0.948073618116491,7.63590667409549
40708,1.28718358104883,2.26896084369309,0.646428534717754,5.31012573454698
40709,1.49686585149011,2.73338354506064,0.778529713902463,6.39741553873306
40711,0.467979669924219,0.781495264302372,0.222599847550148,1.82921511664448
40979,0.867236357216619,0.99663056185547,0.293561105816866,2.30892103031858
40980,0.867236357216619,1.02563921064261,0.301098031429998,2.37809434412202
40981,1.29628634463413,1.6169774764366,0.47258827688283,3.75406298560852
40982,3.18688575263574,4.14421281522308,1.20778585785737,9.62987995870136
40983,0.867236357216619,1.40918240151884,0.401670161865468,3.29769776083932
40984,1.0235177856572,1.71022198844641,0.487371431809316,4.00235767641124
40985,0.215763037018085,0.360197463817589,0.102626549771953,0.84301735857547
40986,0.766568076600278,1.28168885043716,0.365122648948289,2.9998539355074
40987,1.63197011136412,2.66521478111486,0.759180972126829,6.23845019944463
40988,1.6952822000153,2.61464713189772,0.744769148577877,6.12024670045958
41261,0.867236357216619,0.971073861346801,0.286836677892563,2.24814316902145
41262,0.194320227344293,0.215710133402972,0.0637526346353777,0.499265058245175
41264,0.900616217766941,1.07218191255999,0.314431396598038,2.48660245208112
41265,0.931877009797686,1.06533735540572,0.313288351904293,2.46858597833552
41266,1.33579191248975,1.46424989558478,0.431670982939161,3.39025705496046
41267,1.43697332573705,1.52949267075066,0.451803302140928,3.53913223088184
41268,0.958444401093671,1.44846663944061,0.41307610994418,3.38931925971852
41269,1.18347896002721,1.83293153373679,0.522616282357496,4.28911145080217
41270,0.659112556094915,1.04296513138465,0.297308317249522,2.44070486944073
41271,0.562885343384427,0.903353515642249,0.257451252770986,2.11413065068674
41272,1.07684086528239,1.76495188548111,0.502892153822791,4.13076046194143
41273,1.67188097622292,2.35629356742483,0.671379699274761,5.51533433095681
41274,1.4045954458957,2.05369817439736,0.585019996372861,4.80717450412573
41275,0.650838905528919,0.932811792026712,0.265757435536777,2.1834520520126
41536,0.867236357216619,0.911364650814904,0.270478532979971,2.10631975975637
41537,0.560626718109796,0.573708007208991,0.170575218555578,1.32498771963647
41538,0.867236357216619,0.935271185320932,0.276498823687384,2.16359638096755
41539,0.494404329824723,0.521039754536284,0.154271871368359,1.204757352295
41540,1.07084811747374,1.12380465712871,0.332706041489728,2.59860166654846
41541,1.68226116912196,1.73316590760369,0.513433606839036,4.00700685179911
41542,0.907622584396319,1.33656906354691,0.381221163300561,3.12742753016952
41543,1.22595213880769,1.8185479615665,0.518629729970475,4.25535640005568
41544,1.12501663392601,1.70697962440347,0.48668791051482,3.9945401358987
41545,1.09166796710442,1.66257106805914,0.473988998686866,3.89071129687775
41546,1.48648367029716,1.89791640047498,0.541099644003347,4.44203470658123
41547,1.12349074758399,1.50228679454792,0.42816452642002,3.5162798070945
41548,0.420627546573347,0.560655181696621,0.159789703811059,1.31228317243608
41804,0.867236357216619,0.826566826878847,0.248094956734883,1.9040605713663
41806,0.324403919554227,0.310020964503084,0.092713228087739,0.714512177962035
41807,0.628604562569955,0.616788309114344,0.183899986544883,1.42300381530273
41808,1.40232287101044,1.37430106788349,0.409682642786209,3.1710464422285
41809,1.86423823292342,1.8302315490091,0.54522237723735,4.2240043112571
41810,0.958444401093671,1.38760488446935,0.395790468778226,3.24688675015507
41811,0.963031823865326,1.38725128730968,0.395671206849167,3.24613989703135
41812,1.41535540994013,1.62550353102777,0.463833296340415,3.80387693390854
41813,1.13655219808497,1.33833849880921,0.381805635977332,3.13199536392054
41814,0.848145254189521,1.04523648920096,0.298070839264854,2.44624896186515
42077,0.493236477213036,0.459349678451975,0.137757292835408,1.05770652245049
42078,1.30137303602659,1.19819452720001,0.359740940196225,2.75812560918362
42079,1.8118204049798,1.71383298717542,0.512520060740245,3.95044711931846
42080,1.37056622621359,1.29869819033253,0.388027928260429,2.99443509524898
42081,1.20252414363009,1.26505063159384,0.361244076296927,2.96006023345766
42082,1.15442155259702,1.25232537043236,0.357523821577118,2.93036206434074
42083,0.959621164284014,1.07017345132045,0.30544755773721,2.50422687380293
42084,0.457653754946899,0.522513188758027,0.149102867392731,1.22273489984974
42340,0.867236357216619,0.7532608100306,0.232363283968964,1.7258463809921
42342,0.439877577234943,0.372556963718101,0.114129032138855,0.853653198062133
42345,0.510060059056739,0.442638117522389,0.133765134733724,1.01649307750303
42346,1.60167616154289,1.39307557333769,0.420830117666671,3.1997260382772
42347,1.18451479217856,1.22690744285171,0.350409026416992,2.87069737457076
42348,0.619354202329408,0.651049623094668,0.185918552513236,1.52334092814014
42349,0.516619872423814,0.541744443796542,0.154701123442537,1.2675733640361
42350,0.606391993094542,0.634651294567858,0.181219633290573,1.48497726612041
42351,0.246755873047486,0.254941363538177,0.0727964995426266,0.596524322589991
42354,0.867236357216619,0.859123586588339,0.245137335365306,2.01071698936699
42613,0.394294826958952,0.331792989224652,0.101854632367299,0.759930452969615
42616,0.643158705169088,0.530318093378689,0.160992768429237,1.21529418527379
42617,1.63032249453834,1.36031936474775,0.41229063275268,3.11910577275212
42618,1.04384760591425,1.06278212032427,0.303576437228563,2.4866415367361
42619,0.223015158704059,0.227891574220521,0.0650952398179447,0.533201104315586
42620,0.763730398359892,0.79011771236558,0.225661856602527,1.84867013377429
42621,1.25359014348265,1.26172945427834,0.36039427664965,2.95206489152527
42622,0.729128787498808,0.730797486299912,0.208706090644615,1.7099244167485
42623,0.956027837968371,0.959769544440948,0.273998450123362,2.24589824108483
42624,1.17712856411741,1.15214194360634,0.32881327220842,2.69637527320038
42625,0.629800182121999,0.58349659092122,0.166462618486066,1.36580266697804
42626,0.552225156124153,0.498877750816919,0.142285205000936,1.16785881500825
42881,0.287458500761493,0.235364665262052,0.0734743251681851,0.537723873826265
42885,0.867236357216619,0.674669196350189,0.205956957338412,1.542032421456
42886,0.918398130025549,0.720755424405068,0.219111671823327,1.64830944454997
42887,1.39832467433203,1.10813430788511,0.336411338047513,2.53543008170548
42888,0.867236357216619,0.859824701090027,0.245644722683927,2.01176777181461
42889,0.603401950237968,0.597921984225299,0.170828392214583,1.39895657550645
42890,0.38756853753872,0.38677047682785,0.110499869023106,0.90491114077758
42891,1.31566295418486,1.28884759140892,0.368240015073718,3.01536217582116
42892,1.21135144696396,1.19121632489538,0.340290192367413,2.78705138283202
42893,1.74174342757276,1.63658304039754,0.467077368514897,3.83026965254802
42894,2.02733595928318,1.80747447505801,0.515552583149707,4.23121036234386
42895,1.63277434131388,1.3951777118409,0.397619581973606,3.26703568083211
42896,0.834327389294816,0.690940554921626,0.196780294955997,1.61834920401407
43151,0.867236357216619,0.737874156136639,0.241688079960847,1.68331541055563
43152,0.452345267615715,0.384870721628403,0.126063048786722,0.878007193233082
43153,0.333120489425133,0.277531120588088,0.0895200730478748,0.633290043429354
43157,0.371906011778692,0.281073412768523,0.0861851015232587,0.641367688459938
43158,0.564054802675101,0.417715051271664,0.126918736198903,0.953009880024056
43159,1.64615165922809,1.24732847173612,0.379146659199366,2.84847004982159
43160,1.09882477030795,0.842626927802649,0.255558190186201,1.92535347471996
43161,0.587600138380698,0.568431848870298,0.162427486426911,1.32995641618297
43162,0.807903748063261,0.789784536209076,0.225668470225247,1.84783541011795
43163,1.83803389914504,1.5067771083473,0.429059816585277,3.5294588071697
43164,2.43244679446332,1.93970277312927,0.55177450341181,4.54510572162066
43424,1.51332642267301,1.29406426556356,0.429616450653828,2.95110324077642
43425,1.52836193944472,1.29431677867892,0.425989954483577,2.9513489429073
43426,2.07282955417925,1.72016014453208,0.558059890988403,3.92301912638492
43427,1.33411834434327,1.09342452921882,0.352402905954118,2.4925658684434
43429,0.453463431273484,0.336709144366322,0.103496714734454,0.767531998357707
43430,0.42269621180852,0.311915982350772,0.0953482175089012,0.711144320818879
43431,0.661610141302004,0.478820458716037,0.145131100965801,1.09149815753264
43432,0.916191256734656,0.664697318097695,0.201266769300708,1.51546220700974
43433,0.832868925813571,0.608112842676938,0.184086986393496,1.38689561919475
43434,0.773093066201403,0.737780234520468,0.210825687581924,1.72621629195686
43435,0.550895466873298,0.357180833038127,0.0989127277852749,0.843813720242006
43436,2.98033438948621,2.23029403848775,0.632308430091845,5.23178213972614
43693,0.85743195132968,0.739205184408237,0.249543736097818,1.68511217464843
43694,1.68597362927694,1.44187532012185,0.484155841558781,3.28610050979891
43695,1.32186468572269,1.10219185976471,0.363182492198949,2.51270557478993
43696,0.972853983949382,0.794987863770151,0.258395680667197,1.81154547013113
43698,0.482614216471421,0.354713793611623,0.108823633839372,0.80825424612882
